InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount,YearMonth
556779,21204,DAISIES  HONEYCOMB GARLAND ,3,2011-06-14 12:45:00,1.65,16774.0,United Kingdom,4.949999999999999,2011-06
554981,84279B,CHERRY BLOSSOM DECORATIVE FLASK,2,2011-05-29 12:06:00,3.75,17613.0,United Kingdom,7.5,2011-05
536786,22617,BAKING SET SPACEBOY DESIGN,48,2010-12-02 15:23:00,4.25,15061.0,United Kingdom,204.0,2010-12
547639,22498,WOODEN REGATTA BUNTING,3,2011-03-24 11:34:00,5.95,17698.0,United Kingdom,17.85,2011-03
576857,22098,BOUDOIR SQUARE TISSUE BOX,1,2011-11-16 15:52:00,0.39,12748.0,United Kingdom,0.39,2011-11
539988,22854,CREAM SWEETHEART EGG HOLDER,2,2010-12-23 16:06:00,4.95,18116.0,United Kingdom,9.9,2010-12
574896,23082,SET 6 PAPER TABLE LANTERN HEARTS ,1,2011-11-07 14:51:00,3.75,17014.0,United Kingdom,3.75,2011-11
570488,22074,6 RIBBONS SHIMMERING PINKS ,1,2011-10-10 17:12:00,3.29,14096.0,United Kingdom,3.29,2011-10
566539,22994,TRAVEL CARD WALLET RETROSPOT,6,2011-09-13 11:34:00,0.42,17228.0,United Kingdom,2.52,2011-09
537111,21871,SAVE THE PLANET MUG,6,2010-12-05 12:08:00,1.25,14810.0,United Kingdom,7.5,2010-12
574093,22744,MAKE YOUR OWN MONSOON CARD KIT,6,2011-11-03 09:43:00,2.95,12437.0,France,17.700000000000003,2011-11
564975,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2011-08-31 15:35:00,4.95,17097.0,Spain,4.95,2011-08
567183,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,2011-09-18 15:32:00,7.95,14769.0,United Kingdom,47.7,2011-09
578698,POST,POSTAGE,2,2011-11-25 10:20:00,18.0,12620.0,France,36.0,2011-11
558877,46000R,POLYESTER FILLER PAD 45x30cm,1,2011-07-04 13:50:00,1.45,17841.0,United Kingdom,1.45,2011-07
577696,72799E,IVORY PILLAR CANDLE SILVER FLOCK,3,2011-11-21 11:57:00,2.95,16406.0,United Kingdom,8.850000000000001,2011-11
546855,84997C,CHILDRENS CUTLERY POLKADOT BLUE,2,2011-03-17 13:58:00,4.15,18168.0,United Kingdom,8.3,2011-03
578856,22792,FLUTED ANTIQUE CANDLE HOLDER,24,2011-11-27 11:18:00,0.85,17769.0,United Kingdom,20.4,2011-11
543800,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2011-02-13 11:36:00,9.95,17282.0,United Kingdom,19.9,2011-02
563076,22626,BLACK KITCHEN SCALES,12,2011-08-11 16:12:00,7.65,14646.0,Netherlands,91.8,2011-08
572074,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,2011-10-20 13:54:00,1.45,16284.0,United Kingdom,2.9,2011-10
570127,23505,PLAYING CARDS I LOVE LONDON ,6,2011-10-07 13:17:00,1.25,16900.0,United Kingdom,7.5,2011-10
568650,20674,GREEN POLKADOT BOWL,16,2011-09-28 11:56:00,1.25,13505.0,Switzerland,20.0,2011-09
573019,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-10-27 12:33:00,1.25,15145.0,United Kingdom,15.0,2011-10
570598,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-10-11 11:55:00,2.1,14175.0,United Kingdom,25.200000000000003,2011-10
552184,23061,VINTAGE EMBOSSED HEART,12,2011-05-06 13:43:00,1.25,13741.0,United Kingdom,15.0,2011-05
556244,23284,DOORMAT KEEP CALM AND COME IN,2,2011-06-09 16:08:00,7.95,15867.0,United Kingdom,15.9,2011-06
576787,21930,JUMBO STORAGE BAG SKULLS,20,2011-11-16 13:54:00,2.08,13815.0,Germany,41.6,2011-11
574740,22984,CARD GINGHAM ROSE ,24,2011-11-06 16:07:00,0.42,12357.0,Switzerland,10.08,2011-11
544887,21988,PACK OF 6 SKULL PAPER PLATES,2,2011-02-24 11:54:00,0.85,17364.0,United Kingdom,1.7,2011-02
544051,22722,SET OF 6 SPICE TINS PANTRY DESIGN,8,2011-02-15 12:40:00,3.95,16700.0,United Kingdom,31.6,2011-02
544592,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-02-21 15:30:00,4.95,16775.0,United Kingdom,14.85,2011-02
543124,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,72,2011-02-03 14:15:00,1.25,15311.0,United Kingdom,90.0,2011-02
570818,22594,CHRISTMAS GINGHAM TREE,3,2011-10-12 12:47:00,0.85,17841.0,United Kingdom,2.55,2011-10
573287,22784,LANTERN CREAM GAZEBO ,3,2011-10-28 14:42:00,4.95,14194.0,United Kingdom,14.85,2011-10
567853,22672,FRENCH BATHROOM SIGN BLUE METAL,2,2011-09-22 13:31:00,1.65,15484.0,United Kingdom,3.3,2011-09
579196,22197,POPCORN HOLDER,53,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,86.39,2011-11
577507,85227,SET OF 6 3D KIT CARDS FOR KIDS,2,2011-11-20 12:42:00,0.85,14710.0,United Kingdom,1.7,2011-11
575063,22327,ROUND SNACK BOXES SET OF 4 SKULLS,2,2011-11-08 12:32:00,2.95,16764.0,United Kingdom,5.9,2011-11
567134,20679,EDWARDIAN PARASOL RED,18,2011-09-16 14:20:00,5.95,12600.0,Germany,107.1,2011-09
565995,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,2011-09-08 11:48:00,7.95,16076.0,United Kingdom,7.95,2011-09
552286,84990,60 GOLD AND SILVER FAIRY CAKE CASES,1,2011-05-08 13:07:00,0.55,16393.0,United Kingdom,0.55,2011-05
568234,22727,ALARM CLOCK BAKELIKE RED ,4,2011-09-26 11:38:00,3.75,17705.0,United Kingdom,15.0,2011-09
571746,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-10-19 10:56:00,1.65,17043.0,United Kingdom,19.8,2011-10
580054,22382,LUNCH BAG SPACEBOY DESIGN ,4,2011-12-01 13:08:00,1.65,18122.0,United Kingdom,6.6,2011-12
565923,21539,RED RETROSPOT BUTTER DISH,4,2011-09-08 10:00:00,4.95,17567.0,United Kingdom,19.8,2011-09
580903,23418,LAVENDER TOILETTE BOTTLE,1,2011-12-06 12:56:00,2.08,14606.0,United Kingdom,2.08,2011-12
580716,16237,SLEEPING CAT ERASERS,60,2011-12-05 16:48:00,0.21,12367.0,Denmark,12.6,2011-12
578298,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-11-23 14:52:00,1.45,12619.0,Germany,17.4,2011-11
562733,20829,GLITTER HANGING BUTTERFLY STRING,8,2011-08-09 10:20:00,2.1,14626.0,United Kingdom,16.8,2011-08
567173,72799E,IVORY PILLAR CANDLE SILVER FLOCK,12,2011-09-18 13:29:00,2.95,16689.0,United Kingdom,35.400000000000006,2011-09
571188,22394,PAPERWEIGHT KINGS CHOICE ,6,2011-10-14 11:42:00,2.55,12783.0,Portugal,15.3,2011-10
553520,22629,SPACEBOY LUNCH BOX ,1,2011-05-17 14:32:00,1.95,17238.0,United Kingdom,1.95,2011-05
538035,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2010-12-09 13:03:00,1.95,16065.0,United Kingdom,3.9,2010-12
563170,23331,DECORATIVE WICKER HEART SMALL,48,2011-08-12 12:44:00,0.63,18237.0,United Kingdom,30.24,2011-08
574862,23115,RED APPLES CHOPPING BOARD   ,9,2011-11-07 12:27:00,4.95,12408.0,Belgium,44.55,2011-11
575760,23215,JINGLE BELL HEART ANTIQUE SILVER,3,2011-11-11 10:50:00,2.08,15965.0,United Kingdom,6.24,2011-11
543913,21832,CHOCOLATE CALCULATOR,1,2011-02-14 13:11:00,1.65,17591.0,United Kingdom,1.65,2011-02
552298,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-05-08 14:18:00,7.95,14507.0,United Kingdom,15.9,2011-05
546466,21158,MOODY GIRL DOOR HANGER ,1,2011-03-14 11:04:00,1.45,18118.0,United Kingdom,1.45,2011-03
578263,21014,SWISS CHALET TREE DECORATION ,8,2011-11-23 13:27:00,0.29,17422.0,United Kingdom,2.32,2011-11
544658,84997D,CHILDRENS CUTLERY POLKADOT PINK,6,2011-02-22 13:18:00,4.15,13113.0,United Kingdom,24.9,2011-02
574544,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-11-04 14:49:00,1.65,17084.0,United Kingdom,19.8,2011-11
540357,20728,LUNCH BAG CARS BLUE,20,2011-01-06 15:14:00,1.65,13093.0,United Kingdom,33.0,2011-01
573905,22571,ROCKING HORSE RED CHRISTMAS ,3,2011-11-01 15:06:00,0.85,16971.0,United Kingdom,2.55,2011-11
571289,23201,JUMBO BAG ALPHABET,2,2011-10-16 15:27:00,2.08,15113.0,United Kingdom,4.16,2011-10
581412,23439,HAND WARMER RED LOVE HEART,5,2011-12-08 14:38:00,2.1,14415.0,United Kingdom,10.5,2011-12
568181,23214,JINGLE BELL HEART ANTIQUE GOLD,12,2011-09-25 13:42:00,2.08,17154.0,United Kingdom,24.96,2011-09
555542,23111,PARISIENNE SEWING BOX,2,2011-06-05 12:51:00,12.5,15108.0,European Community,25.0,2011-06
571303,23204,CHARLOTTE BAG APPLES DESIGN,20,2011-10-17 09:36:00,0.85,13875.0,United Kingdom,17.0,2011-10
556107,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2011-06-08 17:09:00,1.65,17360.0,United Kingdom,1.65,2011-06
564650,23245,SET OF 3 REGENCY CAKE TINS,48,2011-08-26 14:17:00,4.15,14646.0,Netherlands,199.2,2011-08
541845,22470,HEART OF WICKER LARGE,3,2011-01-23 12:41:00,2.95,15167.0,United Kingdom,8.850000000000001,2011-01
560300,90030A,SPOTTED WHITE NATURAL SEED NECKLACE,6,2011-07-18 10:29:00,1.0,14911.0,EIRE,6.0,2011-07
556828,22970,LONDON BUS COFFEE MUG,6,2011-06-15 10:39:00,2.55,17284.0,United Kingdom,15.3,2011-06
548617,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,2011-04-01 11:50:00,3.25,16592.0,United Kingdom,19.5,2011-04
578688,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-11-25 09:27:00,6.95,16719.0,United Kingdom,13.9,2011-11
577805,22592,CARDHOLDER HOLLY WREATH METAL,24,2011-11-22 08:19:00,3.39,13881.0,United Kingdom,81.36,2011-11
576088,22898,CHILDRENS APRON APPLES DESIGN,36,2011-11-14 08:41:00,2.17,17450.0,United Kingdom,78.12,2011-11
577527,16008,SMALL FOLDING SCISSOR(POINTED EDGE),12,2011-11-20 13:40:00,0.12,17523.0,United Kingdom,1.44,2011-11
562444,22045,SPACEBOY GIFT WRAP,25,2011-08-04 18:44:00,0.42,14713.0,United Kingdom,10.5,2011-08
570458,23286,BLUE VINTAGE SPOT BEAKER,2,2011-10-10 15:39:00,0.85,14535.0,United Kingdom,1.7,2011-10
566599,22623,BOX OF VINTAGE JIGSAW BLOCKS ,1,2011-09-13 15:37:00,5.95,15998.0,United Kingdom,5.95,2011-09
569718,23356,LOVE HOT WATER BOTTLE,3,2011-10-06 09:01:00,5.95,15837.0,United Kingdom,17.85,2011-10
537775,21832,CHOCOLATE CALCULATOR,12,2010-12-08 12:41:00,1.65,17722.0,United Kingdom,19.8,2010-12
537418,22633,HAND WARMER UNION JACK,2,2010-12-06 15:13:00,2.1,17884.0,United Kingdom,4.2,2010-12
558860,21756,BATH BUILDING BLOCK WORD,3,2011-07-04 12:18:00,5.95,17975.0,United Kingdom,17.85,2011-07
562593,23322,LARGE WHITE HEART OF WICKER,6,2011-08-07 15:43:00,2.95,16549.0,United Kingdom,17.700000000000003,2011-08
544943,85099B,JUMBO BAG RED RETROSPOT,20,2011-02-25 10:39:00,1.95,15845.0,United Kingdom,39.0,2011-02
550626,23049,RECYCLED ACAPULCO MAT RED,1,2011-04-19 14:23:00,8.25,13184.0,United Kingdom,8.25,2011-04
563557,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-08-17 13:33:00,1.45,15786.0,United Kingdom,17.4,2011-08
574240,23177,TREASURE ISLAND BOOK BOX,2,2011-11-03 12:45:00,2.25,15998.0,United Kingdom,4.5,2011-11
562539,22604,SET OF 4 NAPKIN CHARMS CUTLERY,3,2011-08-05 15:30:00,2.55,17220.0,United Kingdom,7.649999999999999,2011-08
546874,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,72,2011-03-17 16:33:00,1.06,16976.0,United Kingdom,76.32000000000001,2011-03
560729,23293,SET OF 12 FAIRY CAKE BAKING CASES,128,2011-07-20 14:39:00,0.72,17511.0,United Kingdom,92.16,2011-07
564056,35001G,HAND OPEN SHAPE GOLD,2,2011-08-22 14:13:00,4.25,14387.0,United Kingdom,8.5,2011-08
574477,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,19,2011-11-04 12:21:00,0.29,15453.0,United Kingdom,5.51,2011-11
551134,22227,HANGING HEART MIRROR DECORATION ,12,2011-04-26 13:02:00,0.65,16729.0,United Kingdom,7.800000000000001,2011-04
543900,21937,STRAWBERRY   PICNIC BAG,5,2011-02-14 12:11:00,2.95,12621.0,Germany,14.75,2011-02
577522,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-11-20 13:23:00,0.85,15988.0,United Kingdom,10.2,2011-11
568364,47566,PARTY BUNTING,4,2011-09-26 15:43:00,4.95,16999.0,United Kingdom,19.8,2011-09
564849,23433,HANGING QUILTED PATCHWORK APPLES,36,2011-08-30 15:42:00,0.83,17675.0,United Kingdom,29.88,2011-08
573415,47591D,PINK FAIRY CAKE CHILDRENS APRON,3,2011-10-30 16:17:00,1.95,13607.0,United Kingdom,5.85,2011-10
568912,21498,RED RETROSPOT WRAP ,25,2011-09-29 13:45:00,0.42,17528.0,United Kingdom,10.5,2011-09
542898,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-02-01 14:01:00,0.55,16110.0,United Kingdom,1.1,2011-02
580967,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,10,2011-12-06 14:56:00,2.55,14216.0,United Kingdom,25.5,2011-12
538860,22630,DOLLY GIRL LUNCH BOX,2,2010-12-14 14:02:00,1.95,17757.0,United Kingdom,3.9,2010-12
541783,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-01-21 11:55:00,1.25,16618.0,United Kingdom,15.0,2011-01
559906,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-07-13 13:33:00,2.95,18219.0,United Kingdom,17.700000000000003,2011-07
575117,22921,HERB MARKER CHIVES ,1,2011-11-08 14:22:00,0.65,12748.0,United Kingdom,0.65,2011-11
558992,82552,WASHROOM METAL SIGN,12,2011-07-05 11:36:00,1.45,14223.0,United Kingdom,17.4,2011-07
552816,22350,ILLUSTRATED CAT BOWL ,1,2011-05-11 12:47:00,2.55,15521.0,United Kingdom,2.55,2011-05
577080,23132,SMALL IVORY HEART WALL ORGANISER,6,2011-11-17 15:24:00,5.75,17001.0,United Kingdom,34.5,2011-11
581414,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,24,2011-12-08 14:39:00,0.19,14730.0,United Kingdom,4.5600000000000005,2011-12
576516,22754,SMALL RED BABUSHKA NOTEBOOK ,12,2011-11-15 12:19:00,0.85,16746.0,United Kingdom,10.2,2011-11
574700,22470,HEART OF WICKER LARGE,4,2011-11-06 13:53:00,2.95,16033.0,United Kingdom,11.8,2011-11
537130,21218,RED SPOTTY BISCUIT TIN,1,2010-12-05 12:23:00,3.75,17796.0,United Kingdom,3.75,2010-12
564540,23253,16 PIECE CUTLERY SET PANTRY DESIGN,1,2011-08-25 15:34:00,15.95,12748.0,United Kingdom,15.95,2011-08
554271,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,2011-05-23 13:06:00,2.95,16422.0,United Kingdom,17.700000000000003,2011-05
569416,22470,HEART OF WICKER LARGE,6,2011-10-04 10:15:00,2.95,13801.0,United Kingdom,17.700000000000003,2011-10
543359,15060B,FAIRY CAKE DESIGN UMBRELLA,3,2011-02-07 14:16:00,3.75,16332.0,United Kingdom,11.25,2011-02
580513,21917,SET 12 KIDS  WHITE CHALK STICKS,2,2011-12-04 13:59:00,0.42,14456.0,United Kingdom,0.84,2011-12
540813,22434,BALLOON PUMP WITH 10 BALLOONS,3,2011-01-11 12:41:00,1.95,14669.0,United Kingdom,5.85,2011-01
550899,21245,GREEN POLKADOT PLATE ,8,2011-04-21 12:07:00,1.69,13505.0,Switzerland,13.52,2011-04
545719,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-03-07 10:28:00,1.65,13344.0,United Kingdom,19.8,2011-03
536759,22924,FRIDGE MAGNETS LA VIE EN ROSE,12,2010-12-02 14:26:00,0.85,16781.0,United Kingdom,10.2,2010-12
557221,84510E,SET OF 4 GREEN CAROUSEL COASTERS,1,2011-06-17 13:01:00,1.25,16869.0,United Kingdom,1.25,2011-06
536401,47570B,TEA TIME TABLE CLOTH,1,2010-12-01 11:21:00,10.65,15862.0,United Kingdom,10.65,2010-12
579174,22029,SPACEBOY BIRTHDAY CARD,12,2011-11-28 14:39:00,0.42,13266.0,United Kingdom,5.04,2011-11
557007,22221,CAKE STAND LOVEBIRD 2 TIER PINK,4,2011-06-16 11:30:00,9.95,12484.0,Spain,39.8,2011-06
574311,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-03 16:56:00,2.08,15640.0,United Kingdom,20.8,2011-11
574750,22580,ADVENT CALENDAR GINGHAM SACK,6,2011-11-07 09:12:00,5.95,17164.0,United Kingdom,35.7,2011-11
566048,23355,HOT WATER BOTTLE KEEP CALM,4,2011-09-08 14:21:00,4.95,16558.0,United Kingdom,19.8,2011-09
567176,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,2011-09-18 13:40:00,3.29,15533.0,United Kingdom,6.58,2011-09
568191,22627,MINT KITCHEN SCALES,1,2011-09-25 14:37:00,8.5,16655.0,United Kingdom,8.5,2011-09
548312,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-03-30 12:12:00,8.5,16059.0,United Kingdom,8.5,2011-03
570228,23296,SET OF 6 TEA TIME BAKING CASES,1,2011-10-09 13:28:00,1.25,15821.0,United Kingdom,1.25,2011-10
570887,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2011-10-13 10:25:00,3.95,17169.0,United Kingdom,15.8,2011-10
540856,22972,CHILDREN'S SPACEBOY MUG,12,2011-01-12 10:16:00,1.65,16655.0,United Kingdom,19.8,2011-01
560368,48129,DOORMAT TOPIARY,2,2011-07-18 12:25:00,7.95,17841.0,United Kingdom,15.9,2011-07
563580,22120,WELCOME  WOODEN BLOCK LETTERS,1,2011-08-17 15:53:00,9.95,16706.0,United Kingdom,9.95,2011-08
547035,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-03-20 10:33:00,1.25,13911.0,United Kingdom,15.0,2011-03
546117,22979,PANTRY WASHING UP BRUSH,4,2011-03-09 13:56:00,1.45,16771.0,United Kingdom,5.8,2011-03
558570,21326,AGED GLASS SILVER T-LIGHT HOLDER,6,2011-06-30 14:38:00,0.65,17673.0,United Kingdom,3.9,2011-06
571105,20979,36 PENCILS TUBE RED RETROSPOT,2,2011-10-13 16:01:00,1.25,17614.0,United Kingdom,2.5,2011-10
573305,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,2011-10-28 16:13:00,5.95,17837.0,United Kingdom,5.95,2011-10
562592,23545,WRAP RED DOILEY,25,2011-08-07 15:43:00,0.42,13418.0,United Kingdom,10.5,2011-08
546850,22711,WRAP CIRCUS PARADE,25,2011-03-17 13:20:00,0.42,13268.0,United Kingdom,10.5,2011-03
574043,21386,IVORY HANGING DECORATION  EGG,24,2011-11-02 13:13:00,0.19,16367.0,United Kingdom,4.5600000000000005,2011-11
554278,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-05-23 13:25:00,9.95,13831.0,United Kingdom,19.9,2011-05
578928,22560,TRADITIONAL MODELLING CLAY,6,2011-11-27 12:29:00,1.25,15443.0,United Kingdom,7.5,2011-11
544408,22038,BOTANICAL LAVENDER GIFT WRAP ,25,2011-02-18 13:29:00,0.42,16726.0,United Kingdom,10.5,2011-02
573405,23367,SET 12 COLOUR PENCILS SPACEBOY ,2,2011-10-30 15:55:00,0.65,13822.0,United Kingdom,1.3,2011-10
544790,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,4,2011-02-23 12:27:00,2.95,16940.0,United Kingdom,11.8,2011-02
572559,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-10-25 08:44:00,0.42,12476.0,Germany,10.08,2011-10
580152,21197,MULTICOLOUR  CONFETTI IN TUBE,12,2011-12-02 10:22:00,1.65,12364.0,Belgium,19.8,2011-12
572037,21912,VINTAGE SNAKES & LADDERS,4,2011-10-20 12:07:00,3.75,17365.0,United Kingdom,15.0,2011-10
537813,22834,HAND WARMER BABUSHKA DESIGN,24,2010-12-08 13:38:00,2.1,18259.0,United Kingdom,50.400000000000006,2010-12
578935,23333,IVORY WICKER HEART MEDIUM,1,2011-11-27 12:52:00,1.25,15351.0,United Kingdom,1.25,2011-11
580705,21154,RED RETROSPOT OVEN GLOVE ,10,2011-12-05 16:28:00,1.25,12683.0,France,12.5,2011-12
563590,23285,PINK VINTAGE SPOT BEAKER,500,2011-08-17 20:02:00,1.08,17450.0,United Kingdom,540.0,2011-08
546118,22568,FELTCRAFT CUSHION OWL,4,2011-03-09 14:14:00,3.75,13078.0,United Kingdom,15.0,2011-03
549558,21592,RETROSPOT CIGAR BOX MATCHES ,1,2011-04-10 13:21:00,1.25,15058.0,United Kingdom,1.25,2011-04
547985,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-03-29 08:43:00,1.25,16455.0,United Kingdom,15.0,2011-03
547379,21399,BLUE POLKADOT COFFEE MUG,48,2011-03-22 15:13:00,0.39,12720.0,Germany,18.72,2011-03
567700,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-09-22 09:33:00,2.08,16379.0,United Kingdom,20.8,2011-09
562570,10133,COLOURING PENCILS BROWN TUBE,50,2011-08-07 12:10:00,0.42,14079.0,United Kingdom,21.0,2011-08
575691,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-11-10 16:21:00,4.95,14180.0,United Kingdom,14.85,2011-11
541965,22024,RAINY LADIES BIRTHDAY CARD,12,2011-01-24 13:27:00,0.42,12625.0,Germany,5.04,2011-01
550359,21671,RED SPOT CERAMIC DRAWER KNOB,1,2011-04-18 10:41:00,1.25,17841.0,United Kingdom,1.25,2011-04
546856,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-03-17 14:12:00,0.85,15433.0,United Kingdom,10.2,2011-03
542530,22303,COFFEE MUG APPLES DESIGN,6,2011-01-28 13:08:00,2.55,15365.0,United Kingdom,15.3,2011-01
568674,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-09-28 13:30:00,3.25,12708.0,Germany,19.5,2011-09
542641,20749,ASSORTED COLOUR MINI CASES,12,2011-01-31 11:25:00,6.35,17314.0,United Kingdom,76.19999999999999,2011-01
547729,22858,EASTER TIN KEEPSAKE,1,2011-03-25 10:52:00,1.65,15529.0,United Kingdom,1.65,2011-03
567184,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-09-18 15:41:00,0.55,16033.0,United Kingdom,1.1,2011-09
580880,35953,FOLKART STAR CHRISTMAS DECORATIONS,24,2011-12-06 12:19:00,0.39,14121.0,United Kingdom,9.36,2011-12
577483,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,4,2011-11-20 11:50:00,0.39,14502.0,United Kingdom,1.56,2011-11
576045,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2011-11-13 14:42:00,4.95,15022.0,United Kingdom,9.9,2011-11
541286,21790,VINTAGE SNAP CARDS,24,2011-01-17 13:08:00,0.85,13982.0,United Kingdom,20.4,2011-01
537852,84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,18,2010-12-08 15:56:00,3.75,17340.0,United Kingdom,67.5,2010-12
570824,23244,ROUND STORAGE TIN VINTAGE LEAF,6,2011-10-12 12:58:00,1.95,14299.0,United Kingdom,11.7,2011-10
544664,22423,REGENCY CAKESTAND 3 TIER,2,2011-02-22 14:55:00,12.75,16045.0,United Kingdom,25.5,2011-02
577469,21616,4 PEAR BOTANICAL DINNER CANDLES,2,2011-11-20 11:25:00,1.25,15009.0,United Kingdom,2.5,2011-11
570458,23506,MINI PLAYING CARDS SPACEBOY ,3,2011-10-10 15:39:00,0.42,14535.0,United Kingdom,1.26,2011-10
544040,21174,POTTERING IN THE SHED METAL SIGN,1,2011-02-15 11:40:00,2.08,14701.0,United Kingdom,2.08,2011-02
576784,21213,PACK OF 72 SKULL CAKE CASES,6,2011-11-16 13:40:00,0.55,16204.0,United Kingdom,3.3000000000000003,2011-11
579545,23202,JUMBO BAG VINTAGE LEAF,100,2011-11-30 10:18:00,1.79,13098.0,United Kingdom,179.0,2011-11
561331,22417,PACK OF 60 SPACEBOY CAKE CASES,5,2011-07-26 14:24:00,0.55,16809.0,United Kingdom,2.75,2011-07
539080,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2010-12-16 08:41:00,3.95,16607.0,United Kingdom,15.8,2010-12
570001,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2011-10-07 09:10:00,4.15,14427.0,United Kingdom,24.9,2011-10
544970,21417,COCKLE SHELL DISH,6,2011-02-25 11:33:00,2.1,13362.0,United Kingdom,12.6,2011-02
574304,22831,WHITE BROCANTE SOAP DISH,1,2011-11-03 16:30:00,2.95,14428.0,United Kingdom,2.95,2011-11
547513,46000P,POLYESTER FILLER PAD 65CMx65CM,1,2011-03-23 13:59:00,4.25,17519.0,United Kingdom,4.25,2011-03
536532,22956,36 FOIL HEART CAKE CASES,12,2010-12-01 13:24:00,2.1,12433.0,Norway,25.200000000000003,2010-12
579154,22489,PACK OF 12 TRADITIONAL CRAYONS,3,2011-11-28 13:27:00,0.42,17218.0,United Kingdom,1.26,2011-11
540247,22382,LUNCH BAG SPACEBOY DESIGN ,3,2011-01-05 15:56:00,1.65,15464.0,United Kingdom,4.949999999999999,2011-01
541845,21314,SMALL GLASS HEART TRINKET POT,1,2011-01-23 12:41:00,2.1,15167.0,United Kingdom,2.1,2011-01
544162,22457,NATURAL SLATE HEART CHALKBOARD ,5,2011-02-16 13:00:00,2.95,14959.0,United Kingdom,14.75,2011-02
557221,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-06-17 13:01:00,0.85,16869.0,United Kingdom,0.85,2011-06
546502,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2011-03-14 11:46:00,2.1,16005.0,United Kingdom,2.1,2011-03
537843,22485,SET OF 2 WOODEN MARKET CRATES,2,2010-12-08 15:16:00,12.75,15713.0,United Kingdom,25.5,2010-12
575059,23543,WALL ART KEEP CALM ,1,2011-11-08 12:25:00,8.25,14071.0,United Kingdom,8.25,2011-11
541138,22274,FELTCRAFT DOLL EMILY,6,2011-01-14 10:42:00,2.95,12553.0,France,17.700000000000003,2011-01
548011,22384,LUNCH BAG PINK POLKADOT,100,2011-03-29 11:14:00,1.45,14646.0,Netherlands,145.0,2011-03
550124,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-04-14 12:41:00,5.95,12853.0,United Kingdom,11.9,2011-04
574864,23485,BOTANICAL GARDENS WALL CLOCK ,4,2011-11-07 12:29:00,20.8,14387.0,United Kingdom,83.2,2011-11
540482,22808,SET OF 6 T-LIGHTS EASTER CHICKS,6,2011-01-07 15:48:00,2.95,14672.0,United Kingdom,17.700000000000003,2011-01
